"No.","Time","Source","Destination","Protocol","Length","Info"
"51572","387.418191","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [ACK] Seq=7329 Ack=9771 Win=132352 Len=0"
"51573","387.419145","40.126.35.128","192.168.1.14","TCP","1494","[TCP Previous segment not captured] 443  >  63345 [ACK] Seq=11211 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51574","387.419145","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63345 [ACK] Seq=9771 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51575","387.419145","40.126.35.128","192.168.1.14","TCP","1494","443  >  63345 [ACK] Seq=12651 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51576","387.419145","40.126.35.128","192.168.1.14","TCP","1494","[TCP Previous segment not captured] 443  >  63345 [ACK] Seq=15531 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51577","387.419145","40.126.35.128","192.168.1.14","TCP","1494","[TCP Previous segment not captured] 443  >  63345 [ACK] Seq=18411 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51578","387.419145","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63345 [ACK] Seq=14091 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51579","387.419145","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63345 [ACK] Seq=16971 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 51586]"
"51580","387.419331","192.168.1.14","40.126.35.128","TCP","66","[TCP Dup ACK 51572#1] 63345  >  443 [ACK] Seq=7329 Ack=9771 Win=132352 Len=0 SLE=11211 SRE=12651"
"51581","387.419448","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [ACK] Seq=7329 Ack=12651 Win=132352 Len=0"
"51582","387.419489","192.168.1.14","40.126.35.128","TCP","66","63345  >  443 [ACK] Seq=7329 Ack=14091 Win=132352 Len=0 SLE=15531 SRE=16971"
"51583","387.419516","192.168.1.14","40.126.35.128","TCP","74","[TCP Dup ACK 51582#1] 63345  >  443 [ACK] Seq=7329 Ack=14091 Win=132352 Len=0 SLE=18411 SRE=19851 SLE=15531 SRE=16971"
"51584","387.419546","192.168.1.14","40.126.35.128","TCP","66","63345  >  443 [ACK] Seq=7329 Ack=16971 Win=132352 Len=0 SLE=18411 SRE=19851"
"51585","387.419590","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [ACK] Seq=7329 Ack=19851 Win=132352 Len=0"
"51586","387.419854","40.126.35.128","192.168.1.14","TLSv1.2","553","Application Data"
"51587","387.419975","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [ACK] Seq=7329 Ack=20351 Win=131840 Len=0"
"51588","387.420777","192.168.1.14","40.126.35.128","TLSv1.2","85","Encrypted Alert"
"51589","387.420854","192.168.1.14","40.126.35.128","TCP","54","63345  >  443 [FIN, ACK] Seq=7360 Ack=20351 Win=131840 Len=0"
"51590","387.444464","40.126.35.128","192.168.1.14","TCP","54","443  >  63345 [ACK] Seq=20351 Ack=7361 Win=4194560 Len=0"
"51591","389.315263","192.168.1.12","192.168.1.14","TCP","168","8009  >  62706 [PSH, ACK] Seq=8585 Ack=8581 Win=1506 Len=114"
"51592","389.316621","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8581 Ack=8699 Win=511 Len=110"
"51593","389.316758","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8691 Ack=8699 Win=511 Len=110"
"51594","389.352703","192.168.1.12","192.168.1.14","TCP","54","8009  >  62706 [ACK] Seq=8699 Ack=8801 Win=1506 Len=0"
"51595","389.352703","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8699 Ack=8801 Win=1506 Len=110"
"51596","389.393670","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8801 Ack=8809 Win=511 Len=0"
"51597","390.874580","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8581 Ack=8585 Win=512 Len=110"
"51598","390.878777","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8585 Ack=8691 Win=1506 Len=110"
"51599","390.921948","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8691 Ack=8695 Win=511 Len=0"
"51605","394.366710","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8801 Ack=8809 Win=511 Len=110"
"51606","394.370386","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8809 Ack=8911 Win=1506 Len=110"
"51607","394.413147","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=8911 Ack=8919 Win=510 Len=0"
"51628","394.691601","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TLSv1.2","117","Application Data"
"51631","394.705069","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  62702 [ACK] Seq=521 Ack=603 Win=290 Len=0"
"51635","395.007102","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","114","Application Data"
"51636","395.056076","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TCP","74","62702  >  443 [ACK] Seq=603 Ack=561 Win=511 Len=0"
"51637","395.304110","192.168.1.14","40.126.35.128","TCP","66","63346  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"51638","395.327849","40.126.35.128","192.168.1.14","TCP","66","443  >  63346 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"51639","395.327950","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"51640","395.328273","192.168.1.14","40.126.35.128","TLSv1.2","283","Client Hello (SNI=login.live.com)"
"51641","395.353422","40.126.35.128","192.168.1.14","TCP","1494","443  >  63346 [ACK] Seq=1 Ack=230 Win=4194304 Len=1440 [TCP PDU reassembled in 51643]"
"51642","395.353422","40.126.35.128","192.168.1.14","TCP","1133","[TCP Previous segment not captured] 443  >  63346 [PSH, ACK] Seq=2881 Ack=230 Win=4194304 Len=1079 [TCP PDU reassembled in 51643]"
"51643","395.353422","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63346 [ACK] Seq=1441 Ack=230 Win=4194304 Len=1440"
"51644","395.353495","192.168.1.14","40.126.35.128","TCP","66","63346  >  443 [ACK] Seq=230 Ack=1441 Win=132352 Len=0 SLE=2881 SRE=3960"
"51645","395.353571","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [ACK] Seq=230 Ack=3960 Win=132352 Len=0"
"51646","395.376240","192.168.1.14","40.126.35.128","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"51647","395.400214","40.126.35.128","192.168.1.14","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"51648","395.401065","192.168.1.14","40.126.35.128","TLSv1.2","333","Application Data"
"51649","395.401177","192.168.1.14","40.126.35.128","TLSv1.2","7112","Application Data"
"51650","395.425665","40.126.35.128","192.168.1.14","TCP","54","443  >  63346 [ACK] Seq=4011 Ack=2107 Win=4194560 Len=0"
"51651","395.425969","40.126.35.128","192.168.1.14","TCP","54","443  >  63346 [ACK] Seq=4011 Ack=4987 Win=4194560 Len=0"
"51652","395.426533","40.126.35.128","192.168.1.14","TCP","54","443  >  63346 [ACK] Seq=4011 Ack=7725 Win=4194560 Len=0"
"51658","395.657913","40.126.35.128","192.168.1.14","TCP","2934","443  >  63346 [ACK] Seq=4011 Ack=7725 Win=4194560 Len=2880 [TCP PDU reassembled in 51672]"
"51659","395.657913","40.126.35.128","192.168.1.14","TCP","1494","[TCP Previous segment not captured] 443  >  63346 [ACK] Seq=8331 Ack=7725 Win=4194560 Len=1440 [TCP PDU reassembled in 51672]"
"51660","395.657979","192.168.1.14","40.126.35.128","TCP","66","63346  >  443 [ACK] Seq=7725 Ack=6891 Win=132352 Len=0 SLE=8331 SRE=9771"
"51661","395.658847","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63346 [ACK] Seq=6891 Ack=7725 Win=4194560 Len=1440 [TCP PDU reassembled in 51672]"
"51662","395.658847","40.126.35.128","192.168.1.14","TCP","2934","[TCP Previous segment not captured] 443  >  63346 [ACK] Seq=11211 Ack=7725 Win=4194560 Len=2880 [TCP PDU reassembled in 51672]"
"51663","395.658847","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63346 [ACK] Seq=9771 Ack=7725 Win=4194560 Len=1440 [TCP PDU reassembled in 51672]"
"51664","395.658847","40.126.35.128","192.168.1.14","TCP","1494","[TCP Previous segment not captured] 443  >  63346 [ACK] Seq=16971 Ack=7725 Win=4194560 Len=1440 [TCP PDU reassembled in 51672]"
"51665","395.658847","40.126.35.128","192.168.1.14","TCP","2934","[TCP Out-Of-Order] 443  >  63346 [ACK] Seq=14091 Ack=7725 Win=4194560 Len=2880 [TCP PDU reassembled in 51672]"
"51666","395.658963","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [ACK] Seq=7725 Ack=9771 Win=132352 Len=0"
"51667","395.659027","192.168.1.14","40.126.35.128","TCP","66","[TCP Dup ACK 51666#1] 63346  >  443 [ACK] Seq=7725 Ack=9771 Win=132352 Len=0 SLE=11211 SRE=14091"
"51668","395.659054","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [ACK] Seq=7725 Ack=14091 Win=132352 Len=0"
"51669","395.659071","192.168.1.14","40.126.35.128","TCP","66","[TCP Dup ACK 51668#1] 63346  >  443 [ACK] Seq=7725 Ack=14091 Win=132352 Len=0 SLE=16971 SRE=18411"
"51670","395.659093","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [ACK] Seq=7725 Ack=18411 Win=132352 Len=0"
"51671","395.659352","40.126.35.128","192.168.1.14","TCP","1330","[TCP Previous segment not captured] 443  >  63346 [FIN, PSH, ACK] Seq=19851 Ack=7725 Win=4194560 Len=1276 [TCP PDU reassembled in 51672], Application Data"
"51672","395.659352","40.126.35.128","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63346 [ACK] Seq=18411 Ack=7725 Win=4194560 Len=1440"
"51673","395.659409","192.168.1.14","40.126.35.128","TCP","66","[TCP Dup ACK 51670#1] 63346  >  443 [ACK] Seq=7725 Ack=18411 Win=132352 Len=0 SLE=19851 SRE=21127"
"51674","395.659489","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [ACK] Seq=7725 Ack=21128 Win=132352 Len=0"
"51675","395.660051","192.168.1.14","40.126.35.128","TLSv1.2","85","Encrypted Alert"
"51676","395.660106","192.168.1.14","40.126.35.128","TCP","54","63346  >  443 [FIN, ACK] Seq=7756 Ack=21128 Win=132352 Len=0"
"51680","395.683206","40.126.35.128","192.168.1.14","TCP","54","443  >  63346 [ACK] Seq=21128 Ack=7757 Win=4194560 Len=0"
"51681","395.889823","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8691 Ack=8695 Win=511 Len=110"
"51682","395.894205","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8695 Ack=8801 Win=1506 Len=110"
"51683","395.936083","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8801 Ack=8805 Win=511 Len=0"
"51690","396.785860","192.168.1.14","3.165.102.49","TCP","55","[TCP Keep-Alive] 63302  >  443 [ACK] Seq=2878 Ack=918 Win=131328 Len=1"
"51691","396.809064","3.165.102.49","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63302 [ACK] Seq=918 Ack=2879 Win=74240 Len=0 SLE=2878 SRE=2879"
"51698","397.875131","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","75","[TCP Keep-Alive] 63343  >  443 [ACK] Seq=2089 Ack=831 Win=131072 Len=1"
"51707","399.386807","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=8911 Ack=8919 Win=510 Len=110"
"51708","399.389648","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=8919 Ack=9021 Win=1506 Len=110"
"51709","399.433803","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=9021 Ack=9029 Win=510 Len=0"
"51718","400.902379","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8801 Ack=8805 Win=511 Len=110"
"51719","401.007156","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8805 Ack=8911 Win=1506 Len=110"
"51720","401.061504","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=8911 Ack=8915 Win=511 Len=0"
"51730","403.339553","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","86","63347  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"51731","403.364153","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63347 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"51732","403.364320","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","74","63347  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"51733","403.365551","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TLSv1.2","266","Client Hello (SNI=roaming.officeapps.live.com)"
"51734","403.369395","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","75","[TCP Keep-Alive] 63323  >  443 [ACK] Seq=2123 Ack=831 Win=131072 Len=1"
"51735","403.380595","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63323 [ACK] Seq=831 Ack=2124 Win=71424 Len=0 SLE=2123 SRE=2124"
"51736","403.389841","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","2914","443  >  63347 [ACK] Seq=1 Ack=193 Win=4194304 Len=2840 [TCP PDU reassembled in 51741]"
"51737","403.389841","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","607","[TCP Previous segment not captured] 443  >  63347 [PSH, ACK] Seq=5681 Ack=193 Win=4194304 Len=533 [TCP PDU reassembled in 51741]"
"51738","403.389841","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1494","[TCP Out-Of-Order] 443  >  63347 [ACK] Seq=2841 Ack=193 Win=4194304 Len=1420 [TCP PDU reassembled in 51741]"
"51739","403.390007","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","86","63347  >  443 [ACK] Seq=193 Ack=2841 Win=131584 Len=0 SLE=5681 SRE=6214"
"51740","403.390092","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","86","63347  >  443 [ACK] Seq=193 Ack=4261 Win=131584 Len=0 SLE=5681 SRE=6214"
"51741","403.390180","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1494","[TCP Out-Of-Order] 443  >  63347 [ACK] Seq=4261 Ack=193 Win=4194304 Len=1420"
"51742","403.390232","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","74","63347  >  443 [ACK] Seq=193 Ack=6214 Win=131584 Len=0"
"51743","403.405303","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TLSv1.2","232","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"51744","403.429793","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","125","Change Cipher Spec, Encrypted Handshake Message"
"51745","403.430890","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TLSv1.2","414","Application Data"
"51746","403.431004","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TLSv1.2","10210","Application Data"
"51747","403.459422","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63347 [ACK] Seq=6265 Ack=4891 Win=4194560 Len=0"
"51748","403.459422","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63347 [ACK] Seq=6265 Ack=9091 Win=4194560 Len=0"
"51749","403.459422","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63347 [ACK] Seq=6265 Ack=10827 Win=4194560 Len=0"
"51750","403.559876","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","1180","Application Data"
"51751","403.562895","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","74","63347  >  443 [FIN, ACK] Seq=10827 Ack=7371 Win=130304 Len=0"
"51752","403.592031","2603:1046:1406::5","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63347 [FIN, ACK] Seq=7371 Ack=10828 Win=4194560 Len=0"
"51753","403.592109","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1406::5","TCP","74","63347  >  443 [ACK] Seq=10828 Ack=7372 Win=130304 Len=0"
"51754","404.392880","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=9021 Ack=9029 Win=510 Len=110"
"51755","404.402890","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=9029 Ack=9131 Win=1506 Len=110"
"51756","404.454724","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=9131 Ack=9139 Win=509 Len=0"
"51757","405.686381","192.168.1.14","4.144.165.14","TCP","55","[TCP Keep-Alive] 63334  >  443 [ACK] Seq=4059 Ack=8162 Win=132352 Len=1"
"51758","405.718144","4.144.165.14","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63334 [ACK] Seq=8162 Ack=4060 Win=64512 Len=0 SLE=4059 SRE=4060"
"51759","406.017594","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=8911 Ack=8915 Win=511 Len=110"
"51760","406.027633","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=8915 Ack=9021 Win=1506 Len=110"
"51761","406.080433","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=9021 Ack=9025 Win=510 Len=0"
"51762","407.126704","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","192","Application Data"
"51763","407.160077","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","161","Application Data"
"51764","407.172119","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=31774 Ack=29630 Win=122112 Len=0"
"51767","408.408498","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","229","Application Data"
"51768","408.459706","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=29630 Ack=31929 Win=131328 Len=0"
"51769","408.609381","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","175","Application Data"
"51770","408.621665","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=31929 Ack=29731 Win=122112 Len=0"
"51771","409.418893","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=9131 Ack=9139 Win=509 Len=110"
"51772","409.423070","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=9139 Ack=9241 Win=1506 Len=110"
"51773","409.465743","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=9241 Ack=9249 Win=509 Len=0"
"51774","409.788715","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","174","Application Data"
"51775","409.818720","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","173","Application Data"
"51776","409.833941","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=32029 Ack=29830 Win=122112 Len=0"
"51777","410.807381","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","384","Application Data"
"51778","410.853818","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=29830 Ack=32339 Win=130816 Len=0"
"51779","411.019231","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","150","Application Data"
"51780","411.030345","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=32339 Ack=29906 Win=122112 Len=0"
"51781","411.033118","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=9021 Ack=9025 Win=510 Len=110"
"51782","411.037931","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=9025 Ack=9131 Win=1506 Len=110"
"51783","411.088834","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=9131 Ack=9135 Win=510 Len=0"
"51792","411.970022","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TLSv1.3","143","Application Data"
"51793","411.986659","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63317 [ACK] Seq=32339 Ack=29975 Win=122112 Len=0"
"51808","412.151917","2a03:2880:f329:122:face:b00c:0:167","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","145","Application Data"
"51811","412.207240","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2a03:2880:f329:122:face:b00c:0:167","TCP","74","63317  >  443 [ACK] Seq=29975 Ack=32410 Win=130816 Len=0"
"51832","412.887357","192.168.1.14","192.168.1.12","TCP","55","[TCP Keep-Alive] 62779  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"51833","412.956964","192.168.1.12","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 8008  >  62779 [ACK] Seq=1 Ack=2 Win=1386 Len=0 SLE=1 SRE=2"
"51834","413.048142","34.158.1.133","192.168.1.14","TCP","65","4070  >  62668 [PSH, ACK] Seq=67 Ack=34 Win=6 Len=11"
"51838","413.093505","192.168.1.14","34.158.1.133","TCP","54","62668  >  4070 [ACK] Seq=34 Ack=78 Win=513 Len=0"
"51853","413.273280","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","74","63323  >  443 [FIN, ACK] Seq=2124 Ack=831 Win=131072 Len=0"
"51854","413.273993","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","86","63348  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"51857","413.285286","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63323 [FIN, ACK] Seq=831 Ack=2125 Win=71424 Len=0"
"51858","413.285395","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","74","63323  >  443 [ACK] Seq=2125 Ack=832 Win=131072 Len=0"
"51862","413.289631","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63348 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM WS=256"
"51863","413.289997","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","74","63348  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"51865","413.292687","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TLSv1.3","2133","Client Hello (SNI=gew4-spclient.spotify.com)"
"51866","413.311899","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63348 [ACK] Seq=1 Ack=1421 Win=68608 Len=0"
